mandt,bukrs,anln1,anln2,anlkl,gegst,anlar,ernam,erdat,aenam,aedat,xloev,xspeb,felei,ktogr,xopvw,anltp,zujhr,zuper,zugdt,aktiv,abgdt,deakt,gplab,bstdt,ord41,ord42,ord43,ord44,anlue,zuawa,aneqk,aneqs,lifnr,land1,liefe,herst,eigkz,aibn1,aibn2,aibdt,urjhr,urwrt,antei,projn,eaufn,meins,menge,typbz,izwek,inken,ivdat,invzu,vmgli,xvrmw,wrtma,ehwrt,aufla,ehwzu,ehwnr,gruvo,grein,grbnd,grblt,grlfd,flurk,flurn,fiamt,stadt,grund,feins,grufl,invnr,vbund,spras,txt50,txa50,xltxid,xverid,xtchid,xkalid,xherid,xleaid,leafi,lvdat,lkdat,leabg,lejar,leper,lryth,legeb,lbasw,lkauf,lmzin,lzins,ltzbw,lkuza,lkuzi,llavb,leanz,lvtnr,letxt,xaktiv,anupd,lblnr,xv0dt,xv0nm,xv1dt,xv1nm,xv2dt,xv2nm,xv3dt,xv3nm,xv4dt,xv4nm,xv5dt,xv5nm,xv6dt,xv6nm,aimmo,objnr,leart,lvors,gdlgrp,posnr,xerwrt,xafabch,xanlgr,mcoa1,xinvm,sernr,umwkz,lrvdat,act_change_pm,has_tddp,last_reorg_date,internal_code,approval_number,approval_version,bogus_anln1,asset_version,operation_flag,is_deleted,recordstamp
800,SL01,6000,0,00006000,,,D000145,2006-07-07,,,,,6000,00060000,,0,0,0,,,,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Container Reef 20  - leased -,,,,,,,,SL-CLEASE,2006-01-02,,2006-02-01,0,0,0,12.0,,,,,,,,,,,,,,,,,2006-07-07,D000145,,,,,,,,,,,0,,,,,0,,Y,,CONTAINER REEF 20  - LEASED -,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,2055,0,00002000,,,RIEGER,1996-01-17,WF-BATCH,1996-11-14,,,2000,00020000,,0,1992,3,1992-03-01,1992-03-01,1997-01-01,1997-01-01,,,2.0,1.0,1.0,0002,,,0,0,,,,,1.0,,,,0,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Rotationsdrucker NB2,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,1996-01-17,RIEGER,1996-08-07,MONCHANIN,,,,,,,,,,,0,,,,,0,,,,ROTATIONSDRUCKER NB2,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,3113,0,00003100,,,MACKAY,1995-01-10,D023346,1998-01-28,,,3000,00030000,,0,1993,1,1993-01-01,1993-01-01,1995-12-01,1995-12-01,,,,,,,,,0,0,,,,VW & AUDI AG,1.0,,,,0,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,VW Jetta GL,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,1995-01-10,MACKAY,1998-01-28,D023346,,,,,,,,,,,0,,,,,0,,,,VW JETTA GL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,1108,0,00001100,,,KLIPPEL,1995-05-16,ZIMMERMANNV,1997-04-21,,,1100,00010000,,0,1994,1,1994-01-01,1994-01-01,1997-01-01,1997-01-01,,,1.0,2.0,2.0,,,,1,0,,,,,1.0,,,,0,,,,,,,,,X,,,0000,,435.62,,,,,,,,,,,,,Walldorf,,M2,6500.0,,,E,Werk I - Lagerhaus Hauptstraße,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,0,,Y,,WERK I - LAGERHAUS HAUPTSTRAßE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,2054,0,00002000,,,RIEGER,1996-01-17,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,8,1994-08-08,1994-08-08,1997-01-01,1997-01-01,,,2.0,2.0,1.0,0002,,,0,0,,,,,1.0,,,,0,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,NB-Gerät 1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,1996-01-17,RIEGER,1996-02-02,ZIMMERMANNV,,,,,,,,,,,0,,,,,0,,,,NB-GERÄT 1,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,3022,0,00003000,,,KLIPPEL,1995-06-13,WF-BATCH,1996-11-14,,,3000,00030000,,0,1994,1,1994-01-01,1994-01-01,1997-01-01,1997-01-01,,,2.0,2.0,2.0,,,,0,0,0000001000,,,,1.0,,,,0,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,BMW 520i,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1996-02-02,ZIMMERMANNV,,,,,,,,,,,0,,,,,0,,,,BMW 520I,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,3021,0,00003000,,,KLIPPEL,1995-06-13,MUELLERJ,1997-01-27,,,3000,00030000,,0,1995,6,1995-06-13,1995-06-13,,,,,2.0,1.0,2.0,,,,0,0,,,,,,,,,0,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,E,Kopiergerät EKTARANKO XE2000ROX,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1997-01-27,MUELLERJ,,,,,,,,,,,0,,,,,0,,,,KOPIERGERÄT EKTARANKO XE2000RO,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,3020,0,00003000,,,KLIPPEL,1995-06-13,ZIMMERMANNV,1996-08-01,,,3000,00030000,,0,1995,4,1995-04-01,1995-04-01,1995-06-13,1995-06-13,,,,,,,,,0,0,0000001000,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,SHARP Telefax 2693-500,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1996-08-01,ZIMMERMANNV,,,,,,,,,,,0,,,,,0,,,,SHARP TELEFAX 2693-500,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,3114,0,00003100,,,MACKAY,1995-01-10,D023346,1998-01-28,,,3000,00030000,,0,1995,1,1995-01-10,1995-01-10,,,,,2.0,2.0,1.0,,,,0,0,,,,VW & AUDI AG,1.0,,,,0,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,VW Polo,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1998-01-28,D023346,,,,,,,,,,,0,,,,,0,,,,VW POLO,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,3207,0,00003200,,,MACKAY,1995-01-12,WF-BATCH,1996-11-14,,,3000,00030000,,0,1995,1,1995-01-12,1995-01-12,,,,,2.0,1.0,1.0,,,,0,0,,,,,1.0,,,,0,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,compaq LTE Lite,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1995-01-12,MACKAY,,,,,,,,,,,0,,,,,0,,,,COMPAQ LTE LITE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,1113,0,00001100,,,RIEGER,1996-01-25,PITZ,2000-10-16,,,1100,00010000,,0,1996,1,1996-01-15,1996-01-15,,,,,,1.0,2.0,0002,,,0,0,,,,,1.0,,,,0,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,NB-Fabrikgebäude 5,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-10-16,PITZ,,,,,,,,,,,0,,,,,0,,Y,,NB-FABRIKGEBÄUDE 5,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,1110,0,00001100,,,BOWKER,1996-07-02,ZIMMERMANNV,1996-08-06,,,1100,00010000,,0,1996,7,1996-07-02,1996-07-02,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,E,Building - New Facility,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1996-08-06,ZIMMERMANNV,,,,,,,,,,,0,,,,,0,,Y,,BUILDING - NEW FACILITY,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,2056,0,00002000,,,RIEGER,1996-01-18,MONCHANIN,1997-01-31,,,2000,00020000,,0,1996,1,1996-05-10,1996-05-10,,,,,2.0,2.0,1.0,0002,,,0,0,,,,,1.0,,,,0,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,NB-Förderanlage 4,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1997-01-31,MONCHANIN,,,,,,,,,,,0,,,,,0,,,,NB-FÖRDERANLAGE 4,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,2127,0,00002100,,,RIEGER,1996-01-25,WF-BATCH,1996-11-14,,,2000,00020000,,0,1996,5,1996-05-10,1996-05-10,1997-01-01,1997-01-01,,,2.0,1.0,1.0,0002,,,0,0,,,,,,,,,0,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,NB-Förderanlage 4-1 Lin,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1996-02-02,ZIMMERMANNV,,,,,,,,,,,0,,,,,0,,,,NB-FÖRDERANLAGE 4-1 LIN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,5001,0,00002200,,,HERALD,1996-08-23,GASPARD,1997-01-22,,,2500,00020000,,0,1996,8,1996-08-23,1996-08-23,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Finish Sander,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1997-01-22,GASPARD,,,,,,,,,,,0,,,,,0,,,,FINISH SANDER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,5002,0,00002200,,,HERALD,1996-08-23,GASPARD,1997-01-22,,,2500,00020000,,0,1996,8,1996-08-23,1996-08-23,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Metal Milling Disk,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1997-01-22,GASPARD,,,,,,,,,,,0,,,,,0,,,,METAL MILLING DISK,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,5003,0,00002200,,,HERALD,1996-08-23,GASPARD,1997-01-22,,,2500,00020000,,0,1996,8,1996-08-23,1996-08-23,1997-01-01,1997-01-01,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Metal Part Grinder,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,1997-01-22,GASPARD,,,,,,,,,,,0,,,,,0,,,,METAL PART GRINDER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,1106,1,00001100,,,SCHUNTER,1998-11-26,STROBEL,2006-07-14,,,1100,00010000,,0,1998,1,1998-01-01,1997-12-31,,,,,1.0,2.0,2.0,,2.0,,0,0,,,,,,1106.0,0.0,,0,,,,,,,,,,,,0000,,,,,,,,,,,,,,,,,M2,,,,D,Verwaltungsgebäude Frankfurt,Gebäudeteil B,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2006-07-14,STROBEL,,,,,,,,,,,1,,,,,0,,Y,,VERWALTUNGSGEBÄUDE FRANKFURT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,5000,2001,0,00002000,,,KATORI,2000-03-10,KATORI,2000-03-13,,,2000,00020000,,0,1998,8,1998-08-21,1998-08-21,,,,,,,,,,,0,0,0000005002,,,,,,,,0,,,,,,,,,X,,,JP02,,,,,,,,,,,,,,,,,,,,,E, Welding robot MMKienzle 2000ROB17,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-03-13,KATORI,,,,,,,,,,,0,,,,,0,,,, WELDING ROBOT MMKIENZLE 2000R,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,5000,2000,0,00002000,,,KATORI,2000-03-10,KATORI,2000-03-13,,,2000,00020000,,0,1998,8,1998-08-21,1998-08-21,,,,,,,,,,,0,0,0000005002,,,,,,,,0,,,,,,,,,X,,,JP02,,,,,,,,,,,,,,,,,,,,,E,HP ZTSV 4550 DB-Server,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-03-13,KATORI,,,,,,,,,,,0,,,,,0,,,,HP ZTSV 4550 DB-SERVER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,5000,3001,0,00003100,,,KATORI,2000-03-10,KATORI,2000-03-13,,,3000,00030000,,0,1998,8,1998-08-21,1998-08-21,,,,,,,,,,,0,0,0000005002,,,,,,,,0,,,,,,,,,,,,JP05,,,,,,,,,,,,,,,,,,,,,E,MAN LKW F-ID-99,Vehicles,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-03-13,KATORI,,,,,,,,,,,0,,,,,0,,,,MAN LKW F-ID-99,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,2186,0,00002000,,,POHLC,2000-11-10,,,,,2000,00020000,,0,2000,11,2000-11-30,2000-11-30,,,,,,,,,,,0,0,,,,,,4179.0,0.0,2000-11-30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Machine 1,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-11-10,POHLC,,,,,,,,,,,0,,,,,0,,Y,,MACHINE 1,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,4179,0,00004001,,,POHLC,2000-11-08,,,,,4010,00040000,,0,2000,11,2000-11-30,2000-11-30,,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Production Line,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-11-08,POHLC,,,,,,,,,,,0,,,,,633,,Y,,PRODUCTION LINE,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2200,20000,0,2000D,,,CINGOLANI,2003-04-01,CINGOLANI,2003-04-01,,,2000,20000D,,0,2003,4,2003-04-30,2003-04-30,,,,,,,,,,,0,0,,,,,,2.0,0.0,2003-04-30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Projet 1 Conception d'une boîte de vitesse,(frais de développement),,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2003-04-01,CINGOLANI,,,,,,,,,,,0,,,,,0,,Y,,PROJET 1 CONCEPTION D'UNE BOÎT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2200,20001,0,2000R,,,CINGOLANI,2003-04-01,,,,,2000,20000R,,0,2003,4,2003-04-30,2003-04-30,,,,,,,,,,,0,0,,,,,,2.0,0.0,2003-04-30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Projet 1 Conception d'une boîte de vitesse,(frais de recherche),,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2003-04-01,CINGOLANI,,,,,,,,,,,0,,,,,0,,Y,,PROJET 1 CONCEPTION D'UNE BOÎT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2200,1,0,4000R&D,,,CINGOLANI,2003-04-01,,,,,4000,00040000,X,0,2003,4,2003-04-01,2003-04-01,,,,,,,,,,,0,0,0000001010,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,Projet 1 Conception d'une boîte de vitesse,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2003-04-01,CINGOLANI,,,,,,,,,,,0,AN22000000000000010000,,,,0,,Y,,PROJET 1 CONCEPTION D'UNE BOÎT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2200,2,0,4000R&D,,,CINGOLANI,2003-04-01,,,,,4000,00040000,,0,2003,4,2003-04-30,2003-04-30,,,,,,,,,,,0,0,,,,,,2.0,0.0,,0,,,,65000324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,ordre type IAS,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2003-04-01,CINGOLANI,,,,,,,,,,,0,,,,,0,,Y,,ORDRE TYPE IAS,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,2200,3,0,4000R&D,,,CINGOLANI,2003-04-02,,,,,4000,00040000,,0,2003,4,2003-04-30,2003-04-30,,,,,,,,,,,0,0,,,,,,20000.0,0.0,,0,,,,65000325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,ordre type IAS,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2003-04-02,CINGOLANI,,,,,,,,,,,0,,,,,0,,Y,,ORDRE TYPE IAS,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,2190,0,00002000,,,ZUERKER,2002-12-03,,,,,2000,00020000,,0,2003,2,2003-01-28,2003-01-01,,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Asset for AC040,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-12-03,ZUERKER,,,,,,,,,,,0,,,,,0,,Y,,ASSET FOR AC040,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,ACIA,2191,0,00002100,,,SIEBERTJO,2003-08-12,,,,,2000,00020000,,0,2003,1,2003-01-01,2003-01-01,2003-12-31,2003-12-31,,,,,,,,,0,0,T-F00A00,,,,1.0,,,,0,,,,,,,,,,,,DE29,,,,,,,,,,,,,,,,,,,,,D,Machine,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2003-08-12,SIEBERTJO,,,,,,,,,,,0,,,,,0,,Y,,MACHINE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,2303,0,00002100,,,HARTMANNJOE,2004-12-20,,,,,2000,00020000,,0,2005,1,2005-01-10,2005-01-10,,,,,,1.0,1.0,,,,0,0,0000001000,,,,1.0,,,,0,,,,,,,,,,,,DE29,,,,,,,,,,,,,,,,,,,,,D,Printing Press,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2004-12-20,HARTMANNJOE,,,,,,,,,,,0,,,,,0,,,,PRINTING PRESS,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,0005,40000000,0,L4000,,,STROBEL,2006-04-21,STROBEL,2006-04-21,,,4000,00040000,X,0,2006,4,2006-04-18,2006-04-18,,,,,,,,,,,0,0,0000001002,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,AiB Aufzüge,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2006-04-21,STROBEL,,,,,,,,,,,0,AN00050000400000000000,,,,0,,Y,,AIB AUFZÜGE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,0005,70000003,0,L7510,,,STROBEL,2006-04-21,,,,,1010,00075000,,0,2006,4,2006-04-01,2006-04-01,2008-12-31,2008-12-31,,,,,,,,,0,0,,,,,1.0,,,,0,,,,,,,,,,,,DE21,,,,,,,,,,,,,,,,,M2,,,,D,Konzessionen,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2006-04-21,STROBEL,,,,,,,,,,,0,,,,,0,,Y,,KONZESSIONEN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,0005,70000002,0,L7610,,,STROBEL,2006-04-21,,,,,1010,00076000,,0,2006,4,2006-04-01,2006-04-01,2008-12-31,2008-12-31,,,,,,,,,0,0,,,,,1.0,,,,0,,,,,,,,,,,,DE21,,,,,,,,,,,,,,,,,M2,,,,D,Gerwerbliche Schutzrechte,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2006-04-21,STROBEL,,,,,,,,,,,0,,,,,0,,Y,,GERWERBLICHE SCHUTZRECHTE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,0005,70000001,0,L7710,,,STROBEL,2006-04-20,STROBEL,2006-04-21,,,1010,00077000,,0,2006,4,2006-04-18,2006-04-18,,,,,,,,,,,0,0,0000001000,,,,1.0,,,,0,,,,,,,,,,,,DE21,,,,,,,,,,,,,,,,,M2,,,,D,Lizensen,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2006-04-21,STROBEL,,,,,,,,,,,0,,,,,0,,Y,,LIZENSEN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,0005,70000000,0,L7810,,,STROBEL,2006-04-20,,,,,1010,00078000,,0,2006,4,2006-04-01,2006-04-01,2008-12-31,2008-12-31,,,,,,,,,0,0,,,,,1.0,,,,0,,,,,,,,,,,,DE21,,,,,,,,,,,,,,,,,M2,,,,D,Firmenwert,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2006-04-20,STROBEL,,,,,,,,,,,0,,,,,0,,Y,,FIRMENWERT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,1146,0,00001100,,,EISENMANN,2006-05-05,STROBEL,2006-07-17,,,1100,00010000,,0,2006,6,2006-06-01,2006-06-01,,,,,,,,,,,0,0,0000001234,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Office Center,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2006-07-17,STROBEL,,,,,,,,,,,1,,,,,0,,Y,,OFFICE CENTER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,1135,0,00001100,,,EISENMANN,2006-05-05,,,,,1100,00010000,,0,2006,4,2006-04-01,2006-04-01,,,,,,,,,,,0,0,0000200013,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Office Center,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2006-05-05,EISENMANN,,,,,,,,,,,1,,,,,0,,Y,,OFFICE CENTER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,1148,0,00001100,,,RICHTERJU,2008-07-31,RICHTERJU,2008-08-01,,,1100,00010000,,0,2008,7,2008-07-31,2008-07-31,,,,,,,,,,,0,0,,,,,,4184.0,0.0,2008-06-30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Werkshalle 1 - Produktion,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2008-08-01,RICHTERJU,,,,,,,,,,,1,,,,,0,,Y,,WERKSHALLE 1 - PRODUKTION,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,1147,0,00001100,,,RICHTERJU,2008-03-14,,,,,1100,00010000,,0,2008,2,2008-02-29,2008-02-29,,,,,,,,,,,0,0,,,,,,4183.0,0.0,2008-02-29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Workshop 1 - Production,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2008-03-14,RICHTERJU,,,,,,,,,,,1,,,,,0,,Y,,WORKSHOP 1 - PRODUCTION,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,2305,0,00002100,,,RICHTERJU,2008-07-31,,,,,2000,00020000,,0,2008,6,2008-06-30,2008-06-30,,,,,,,,,,,0,0,,,,,1.0,,,,0,,,,,,,,,,,,DE29,,,,,,,,,,,,,,,,,,,,,D,CNC-Fertigungszentrum,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2008-07-31,RICHTERJU,,,,,,,,,,,0,,,,,0,,Y,,CNC-FERTIGUNGSZENTRUM,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,2304,0,00002100,,,RICHTERJU,2008-03-14,,,,,2000,00020000,,0,2008,2,2008-02-29,2008-02-29,,,,,,,,,,,0,0,,,,,1.0,,,,0,,,,,,,,,,,,DE29,,,,,,,,,,,,,,,,,,,,,E,CNC production line,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2008-03-14,RICHTERJU,,,,,,,,,,,0,,,,,0,,Y,,CNC PRODUCTION LINE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,4184,0,00004001,,,RICHTERJU,2008-07-31,,,,,4010,00040000,,0,2008,6,2008-06-30,2008-06-30,,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,Werkshalle,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2008-07-31,RICHTERJU,,,,,,,,,,,0,,,,,2659,,Y,,WERKSHALLE,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,4183,0,00004001,,,RICHTERJU,2008-03-14,,,,,4010,00040000,,0,2008,2,2008-02-29,2008-02-29,,,,,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Workshop,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2008-03-14,RICHTERJU,,,,,,,,,,,0,,,,,2619,,Y,,WORKSHOP,X,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,2306,0,00002000,,,LCHAMDONDOG,2011-10-07,,,,,2000,00020000,,0,2011,9,2011-09-01,2011-01-01,,,,,,,,,,,0,0,0000003000,,,,,,,,0,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,Welding Robot MKienzle 2000ROB17,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2011-10-07,LCHAMDONDOG,,,,,,,,,,,0,,,,,0,,,,WELDING ROBOT MKIENZLE 2000ROB,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3401,0,00003000,,,I806121,2012-11-03,,,,,3000,00030000,,0,2012,11,2012-11-03,2012-11-03,,,,2012-11-03,,,,,,,0,0,SP-3011,,,,,,,,0,,,,,ST,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Elevator,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2012-11-03,I806121,,,,,,,,,,,0,,,,,0,,Y,,ELEVATOR,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,F100,5000,0,00005000,,,MORAK,2000-09-22,,,,,3300,00050000,,0,0,0,,2000-07-10,,,,,2.0,2.0,2.0,,,,0,0,0000012000,,,,,,,,0,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,D,Flipchart Magnetoplan,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-09-22,MORAK,,,,,,,,,,,0,,,,,0,,,,FLIPCHART MAGNETOPLAN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,F100,5001,0,00005000,,,MORAK,2000-09-22,,,,,3300,00050000,,0,0,0,,2000-07-10,,,,,2.0,2.0,2.0,,,,0,0,0000012000,,,,,,,,0,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,D,Wandtafel,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-09-22,MORAK,,,,,,,,,,,0,,,,,0,,,,WANDTAFEL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
