mandt,vbeln,posnr,uepos,fkimg,vrkme,umvkz,umvkn,meins,smeng,fklmg,lmeng,ntgew,brgew,gewei,volum,voleh,gsber,prsdt,fbuda,kursk,netwr,vbelv,posnv,vgbel,vgpos,vgtyp,aubel,aupos,auref,matnr,arktx,pmatn,charg,matkl,pstyv,posar,prodh,vstel,atpkz,spart,pospa,werks,aland,wkreg,wkcou,wkcty,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,kowrr,prsfd,sktof,skfbp,kondm,ktgrm,kostl,bonus,provg,eannr,vkgrp,vkbur,spara,shkzg,ernam,erdat,erzet,bwtar,lgort,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,stcur,uvprs,uvall,ean11,prctr,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,matwa,bonba,kokrs,paobjnr,ps_psp_pnr,aufnr,txjcd,cmpre,cmpnt,cuobj,cuobj_ch,koupd,uecha,xchar,abrvw,sernr,bzirk_auft,kdgrp_auft,konda_auft,lland_auft,mprok,pltyp_auft,regio_auft,vkorg_auft,vtweg_auft,abrbg,prosa,uepvw,autyp,stadat,fplnr,fpltr,aktnr,knuma_pi,knuma_ag,prefe,mwsbp,augru_auft,fareg,upmat,ukonm,cmpre_flt,abfor,abges,j_1arfz,j_1aregio,j_1agicd,j_1adtyp,j_1atxrel,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,brtwr,wktnr,wktps,rplnr,kursk_dat,wgru1,wgru2,kdkg1,kdkg2,kdkg3,kdkg4,kdkg5,vkaus,j_1aindxp,j_1aidatep,kzfme,mwskz,vertt,vertn,sgtxt,delco,bemot,rrrel,akkur,wminr,vgbel_ex,vgpos_ex,logsys,vgtyp_ex,j_1btaxlw3,j_1btaxlw4,j_1btaxlw5,msr_id,msr_refund_code,msr_ret_reason,nrab_knumh,nrab_value,dispute_case,fund_usage_item,farr_reltype,claims_taxation,kurrf_dat_orig,vgtyp_ext,sgt_rcat,sgt_scat,glo_log_ref1_it,aufpl,aplzl,dpcnr,dcpnr,dpnrb,perop_beg,perop_end,fmfgus_key,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fonds,fistl,fkber,grant_nbr,budget_pd,prs_work_period,pprctr,pargb,aufpl_oaa,aplzl_oaa,campaign,compreas,wrf_charstc1,wrf_charstc2,wrf_charstc3,operation_flag,is_deleted,recordstamp
800,90013796,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-08,1999-07-08,0.51129,682.76,,0,I0000014Hs,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-08,05:33:29,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11097,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-08,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90013866,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-12,1999-07-12,0.51129,682.76,,0,I0000014XF,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-12,05:12:06,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11226,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-12,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90013866,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-12,1999-07-12,0.51129,682.76,,0,I0000014XF,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-12,05:12:06,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11226,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-12,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90013943,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-14,1999-07-14,0.51129,682.76,,0,I0000014nN,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-14,05:38:56,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11426,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-14,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90013943,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-14,1999-07-14,0.51129,682.76,,0,I0000014nN,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-14,05:38:56,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11426,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-14,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014033,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-16,1999-07-16,0.51129,682.76,,0,I0000014oV,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-16,05:20:25,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11544,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-16,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014033,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-16,1999-07-16,0.51129,682.76,,0,I0000014oV,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-16,05:20:25,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11544,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-16,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90014103,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-20,1999-07-20,0.51129,682.76,,0,I00000154G,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-20,05:02:14,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11697,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-20,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014103,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-20,1999-07-20,0.51129,682.76,,0,I00000154G,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-20,05:02:14,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11697,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-20,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90014177,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-22,1999-07-22,0.51129,682.76,,0,I00000155O,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-22,05:02:29,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11815,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-22,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014177,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-22,1999-07-22,0.51129,682.76,,0,I00000155O,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-22,05:02:29,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,11815,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-22,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90014252,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-26,1999-07-26,0.51129,682.76,,0,I0000015Jd,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-26,05:06:39,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,12026,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-26,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90014252,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-07-26,1999-07-26,0.51129,682.76,,0,I0000015Jd,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-07-26,05:06:39,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,12026,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-07-26,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014366,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-11,1999-08-11,0.51129,682.76,,0,I0000016cP,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-11,05:09:46,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,12534,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-11,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90014366,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-11,1999-08-11,0.51129,682.76,,0,I0000016cP,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-11,05:09:46,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,12534,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-11,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014448,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-13,1999-08-13,0.51129,682.76,,0,I0000016df,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-13,05:06:11,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,12660,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-13,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014448,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-13,1999-08-13,0.51129,682.76,,0,I0000016df,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-13,05:06:11,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,12660,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-13,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90014570,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-17,1999-08-17,0.51129,682.76,,0,I0000016u4,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-17,05:05:02,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,12829,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-17,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90014570,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-17,1999-08-17,0.51129,682.76,,0,I0000016u4,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-17,05:05:02,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,12829,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-17,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014648,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-19,1999-08-19,0.51129,682.76,,0,I0000016vK,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-19,05:04:57,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,12955,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-19,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90014648,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-19,1999-08-19,0.51129,682.76,,0,I0000016vK,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-19,05:04:57,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,12955,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-19,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014729,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-23,1999-08-23,0.51129,682.76,,0,I00000178f,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-23,05:07:41,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13134,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-23,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90014729,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-23,1999-08-23,0.51129,682.76,,0,I00000178f,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-23,05:07:41,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13134,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-23,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014836,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-25,1999-08-25,0.51129,682.76,,0,I0000017PY,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-25,05:04:35,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13305,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-25,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90014836,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-25,1999-08-25,0.51129,682.76,,0,I0000017PY,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-25,05:04:35,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13305,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-25,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014920,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-27,1999-08-27,0.51129,682.76,,0,I0000017R0,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-27,05:03:52,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13467,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-27,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90014920,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-08-27,1999-08-27,0.51129,682.76,,0,I0000017R0,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-08-27,05:03:52,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13467,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-08-27,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90015119,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-08,1999-09-08,0.51129,682.76,,0,I0000017vF,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-08,05:08:06,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13746,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-08,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90015119,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-08,1999-09-08,0.51129,682.76,,0,I0000017vF,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-08,05:08:06,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13746,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-08,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90015142,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-10,1999-09-10,0.51129,682.76,,0,I0000017vf,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-10,05:08:24,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13793,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-10,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90015142,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-10,1999-09-10,0.51129,682.76,,0,I0000017vf,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-10,05:08:24,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13793,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-10,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
